Time,Name,Type,MsgType,Text
2023-08-30 14:32:48.274,eTrackStep,RS05,Normal,conttainOff
2023-08-30 14:32:48.639,eTrackStep,RS05,Normal,unoccupied
2023-08-30 14:32:48.640,eTrackStep,AK01,Normal,moduleStart
2023-08-30 14:32:48.819,eTrackStep,AK01,Normal,containOn
2023-08-30 14:32:48.998,eTrackStep,RS05,Normal,moduleEnd
2023-08-30 14:32:49.183,eTrackStep,AK01,Normal,occupied
2023-08-30 14:32:49.350,eTrackStep,RS05,Normal,none
2023-08-30 14:32:49.541,eTrackStep,AK01,Normal,conttainOff
2023-08-30 14:32:49.909,eTrackStep,AK01,Normal,unoccupied
2023-08-30 14:32:49.910,eTrackStep,BF01,Normal,moduleStart
2023-08-30 14:32:50.091,eTrackStep,BF01,Normal,containOn
2023-08-30 14:32:50.275,eTrackStep,AK01,Normal,moduleEnd
2023-08-30 14:32:50.471,eTrackStep,BF01,Normal,occupied
2023-08-30 14:32:50.640,eTrackStep,AK01,Normal,none
2023-08-30 14:32:50.812,eTrackStep,BF01,Normal,conttainOff
2023-08-30 14:32:51.158,eTrackStep,BF01,Normal,unoccupied
2023-08-30 14:32:51.160,eTrackStep,LF01,Normal,moduleStart
2023-08-30 14:32:51.338,eTrackStep,LF01,Normal,containOn
2023-08-30 14:32:51.522,eTrackStep,BF01,Normal,moduleEnd
2023-08-30 14:32:51.718,eTrackStep,LF01,Normal,occupied
2023-08-30 14:32:51.887,eTrackStep,BF01,Normal,none
2023-08-30 14:32:52.064,eTrackStep,LF01,Normal,conttainOff
2023-08-30 14:32:52.436,eTrackStep,LF01,Normal,unoccupied
2023-08-30 14:32:52.436,eTrackStep,UCV01,Normal,moduleStart
2023-08-30 14:32:52.614,eTrackStep,UCV01,Normal,containOn
2023-08-30 14:32:52.799,eTrackStep,LF01,Normal,moduleEnd
2023-08-30 14:32:52.981,eTrackStep,UCV01,Normal,occupied
2023-08-30 14:32:53.149,eTrackStep,LF01,Normal,none
2023-08-30 14:32:53.323,eTrackStep,UCV01,Normal,conttainOff
2023-08-30 14:32:53.668,eTrackStep,UCV01,Normal,unoccupied
2023-08-30 14:32:53.669,eTrackStep,UCV02,Normal,moduleStart
2023-08-30 14:32:53.851,eTrackStep,UCV02,Normal,containOn
2023-08-30 14:32:54.035,eTrackStep,UCV01,Normal,moduleEnd
2023-08-30 14:32:54.219,eTrackStep,UCV02,Normal,occupied
2023-08-30 14:32:54.387,eTrackStep,UCV01,Normal,none
2023-08-30 14:32:54.577,eTrackStep,UCV02,Normal,conttainOff
2023-08-30 14:32:54.935,eTrackStep,UCV02,Normal,unoccupied
2023-08-30 14:32:54.936,eTrackStep,UCV03,Normal,moduleStart
2023-08-30 14:32:55.116,eTrackStep,UCV03,Normal,containOn
2023-08-30 14:32:55.300,eTrackStep,UCV02,Normal,moduleEnd
2023-08-30 14:32:55.483,eTrackStep,UCV03,Normal,occupied
2023-08-30 14:32:55.651,eTrackStep,UCV02,Normal,none
2023-08-30 14:32:55.842,eTrackStep,UCV03,Normal,conttainOff
2023-08-30 14:32:56.214,eTrackStep,UCV03,Normal,unoccupied
2023-08-30 14:32:56.215,eTrackStep,UCV04,Normal,moduleStart
2023-08-30 14:32:56.391,eTrackStep,UCV04,Normal,containOn
2023-08-30 14:32:56.575,eTrackStep,UCV03,Normal,moduleEnd
2023-08-30 14:32:56.759,eTrackStep,UCV04,Normal,occupied
2023-08-30 14:32:56.928,eTrackStep,UCV03,Normal,none
2023-08-30 14:32:57.102,eTrackStep,UCV04,Normal,conttainOff
2023-08-30 14:32:57.461,eTrackStep,UCV04,Normal,unoccupied
2023-08-30 14:32:57.462,eTrackStep,UCV05,Normal,moduleStart
2023-08-30 14:32:57.642,eTrackStep,UCV05,Normal,containOn
2023-08-30 14:32:57.829,eTrackStep,UCV04,Normal,moduleEnd
2023-08-30 14:32:58.023,eTrackStep,UCV05,Normal,occupied
2023-08-30 14:32:58.190,eTrackStep,UCV04,Normal,none
2023-08-30 14:32:58.365,eTrackStep,UCV05,Normal,conttainOff
2023-08-30 14:32:58.747,eTrackStep,UCV05,Normal,unoccupied
2023-08-30 14:32:58.748,eTrackStep,OP01,Normal,moduleStart
2023-08-30 14:32:58.944,eTrackStep,OP01,Normal,containOn
2023-08-30 14:32:59.119,eTrackStep,UCV05,Normal,moduleEnd
2023-08-30 14:32:59.330,eTrackStep,OP01,Normal,occupied
